Time_s,Current_A
2919.0,6.6189
2920.0,7.6702
2921.0,8.6952
2922.0,9.6425
2923.0,10.3013
2924.0,12.0159
2925.0,12.1391
2926.0,12.9951
2927.0,13.1179
2928.0,12.9781
2929.0,14.0342
2930.0,13.2351
2931.0,13.8987
2932.0,13.159
2933.0,14.1409
2934.0,13.2186
2935.0,12.2849
2936.0,12.0322
2937.0,10.3854
2938.0,10.0715
2939.0,9.0185
2940.0,8.1056
2941.0,7.5703
2942.0,6.4389
2943.0,5.3915
2944.0,3.8113
2945.0,3.3733
2946.0,3.0968
2947.0,2.6913
2948.0,1.8416
2949.0,3.0385
2950.0,2.6066
2951.0,2.3147
2952.0,2.3225
2953.0,2.5691
2954.0,2.7651
2955.0,3.7884
2956.0,4.5764
2957.0,4.7794
2958.0,6.2796
2959.0,6.9993
2960.0,-22.7631
2961.0,-21.4055
2962.0,-20.3113
2963.0,-18.521
2964.0,-18.2507
2965.0,-18.2916
2966.0,13.0485
2967.0,12.7271
2968.0,14.1394
2969.0,13.7377
2970.0,13.9625
2971.0,14.4564
2972.0,13.1915
2973.0,12.7872
2974.0,12.6207
2975.0,12.658
2976.0,10.919
2977.0,9.5911
2978.0,9.6736
2979.0,9.1593
2980.0,8.4801
2981.0,6.8761
2982.0,5.9813
2983.0,5.7376
2984.0,3.7254
2985.0,3.602
2986.0,3.2221
2987.0,2.8336
2988.0,2.0897
2989.0,2.0876
2990.0,1.0047
2991.0,1.8106
2992.0,2.4751
2993.0,2.261
2994.0,3.1695
2995.0,3.9361
2996.0,4.3363
2997.0,5.3442
2998.0,5.7608
2999.0,6.9787
3000.0,15.2441
3001.0,16.5768
3002.0,17.7387
3003.0,19.4148
3004.0,20.8065
3005.0,20.6966
3006.0,22.7407
3007.0,22.64
3008.0,23.1611
3009.0,23.3975
3010.0,22.0113
3011.0,21.6444
3012.0,20.9306
3013.0,19.6318
3014.0,19.3598
3015.0,16.9112
3016.0,15.5382
3017.0,14.3213
3018.0,12.2653
3019.0,11.1759
3020.0,10.1817
3021.0,8.8209
3022.0,8.0344
3023.0,7.2283
3024.0,6.4756
3025.0,7.1377
3026.0,7.9275
3027.0,7.7303
3028.0,8.5735
3029.0,9.7565
3030.0,10.1671
3031.0,12.7077
3032.0,13.5669
3033.0,15.6527
3034.0,16.2208
3035.0,18.7005
3036.0,19.6352
3037.0,20.7418
3038.0,21.6102
3039.0,22.1776
3040.0,23.2547
3041.0,23.0471
3042.0,22.1317
3043.0,22.1131
3044.0,21.8539
3045.0,21.17
3046.0,19.9226
3047.0,19.1534
3048.0,16.4734
3049.0,15.8179
3050.0,13.5124
3051.0,13.05
3052.0,11.2964
3053.0,10.2226
3054.0,8.6085
3055.0,8.5836
3056.0,7.8567
3057.0,7.3148
3058.0,6.9573
3059.0,7.4575
3060.0,7.4402
3061.0,8.8256
3062.0,10.1392
3063.0,11.1031
3064.0,11.7349
3065.0,13.6306
3066.0,14.4827
3067.0,16.743
3068.0,18.1535
3069.0,18.5772
3070.0,20.0559
3071.0,21.4034
3072.0,22.1567
3073.0,22.2907
3074.0,23.1465
3075.0,23.0192
3076.0,22.4823
3077.0,21.6259
3078.0,21.4655
3079.0,20.6074
3080.0,18.4724
3081.0,17.009
3082.0,15.9569
3083.0,14.0963
3084.0,12.6904
3085.0,11.63
3086.0,9.291
3087.0,9.4813
3088.0,8.1009
3089.0,7.2754
3090.0,7.0457
3091.0,6.994
3092.0,6.533
3093.0,8.3209
3094.0,8.4999
3095.0,9.6566
3096.0,11.0555
3097.0,11.6182
3098.0,13.6754
3099.0,14.8929
3100.0,16.8527
3101.0,17.1224
3102.0,19.2855
3103.0,20.2795
3104.0,21.6895
3105.0,22.4651
3106.0,22.4914
3107.0,22.7061
3108.0,22.8743
3109.0,22.2013
3110.0,22.265
3111.0,20.8983
3112.0,18.7825
3113.0,18.5159
3114.0,16.8384
3115.0,15.1079
3116.0,13.7446
3117.0,12.7899
3118.0,11.8656
3119.0,10.18
3120.0,8.7114
3121.0,8.2542
3122.0,7.2564
3123.0,6.8036
3124.0,6.5473
3125.0,6.5248
3126.0,7.567
3127.0,8.5466
3128.0,9.4407
3129.0,10.5085
3130.0,11.6484
3131.0,13.7293
3132.0,14.4731
3133.0,16.8244
3134.0,17.5724
3135.0,19.0242
3136.0,19.9339
3137.0,21.316
3138.0,22.6672
3139.0,22.9807
3140.0,23.3823
3141.0,23.1274
3142.0,22.1185
3143.0,21.7959
3144.0,20.7339
3145.0,20.4775
3146.0,18.1871
3147.0,17.6113
3148.0,16.1176
3149.0,14.9714
3150.0,12.5823
3151.0,11.6191
3152.0,10.9674
3153.0,8.7069
3154.0,7.4578
3155.0,6.688
3156.0,7.3665
3157.0,6.2558
3158.0,7.0766
3159.0,7.8979
3160.0,8.5575
3161.0,9.6495
3162.0,10.7638
3163.0,12.5382
3164.0,13.1051
3165.0,14.7292
3166.0,16.2049
3167.0,18.3054
3168.0,19.6853
3169.0,20.7011
3170.0,21.99
3171.0,21.8058
3172.0,23.4414
3173.0,23.6002
3174.0,23.2128
3175.0,23.2727
3176.0,21.2656
3177.0,20.8362
3178.0,19.6512
3179.0,18.9544
3180.0,16.8338
3181.0,16.0634
3182.0,14.7878
3183.0,13.0242
3184.0,11.4477
3185.0,9.6596
3186.0,8.6153
3187.0,8.5716
3188.0,7.7517
3189.0,7.0658
3190.0,6.8419
3191.0,6.4152
3192.0,7.2946
3193.0,9.248
3194.0,8.9672
3195.0,10.7507
3196.0,12.4297
3197.0,12.984
3198.0,15.0739
3199.0,16.8892
3200.0,17.9783
3201.0,20.4725
3202.0,19.8532
3203.0,21.9401
3204.0,22.2079
3205.0,23.0833
3206.0,23.1675
3207.0,22.6253
3208.0,22.6516
3209.0,21.185
3210.0,21.2873
3211.0,20.0645
3212.0,18.9213
3213.0,17.6771
3214.0,15.9075
3215.0,14.2988
3216.0,12.3937
3217.0,11.0493
3218.0,10.5294
3219.0,9.5285
3220.0,7.9766
3221.0,7.4584
3222.0,6.7196
3223.0,7.4782
3224.0,7.4917
3225.0,8.4994
3226.0,8.1321
3227.0,9.3282
3228.0,10.7675
3229.0,12.2853
3230.0,13.3997
3231.0,14.6508
3232.0,16.8666
3233.0,18.2618
3234.0,18.9586
3235.0,21.0628
3236.0,21.9847
3237.0,22.3308
3238.0,22.8063
3239.0,23.2126
3240.0,22.5739
3241.0,22.572
3242.0,21.0672
3243.0,21.3966
3244.0,19.3207
3245.0,19.2672
3246.0,17.1218
3247.0,15.6758
3248.0,13.9885
3249.0,12.6309
3250.0,11.9016
3251.0,9.0596
3252.0,9.4648
3253.0,8.207
3254.0,6.9572
3255.0,6.6513
3256.0,7.6796
3257.0,6.8473
3258.0,7.2616
3259.0,8.9383
3260.0,9.6148
3261.0,10.2997
3262.0,12.1134
3263.0,13.0757
3264.0,15.4403
3265.0,16.9386
3266.0,18.1861
3267.0,19.4698
3268.0,21.2251
3269.0,21.5165
3270.0,21.8043
3271.0,22.9543
3272.0,23.8254
3273.0,22.5127
3274.0,22.4154
3275.0,22.0948
3276.0,21.0244
3277.0,19.5524
3278.0,19.1146
3279.0,18.1819
3280.0,15.8389
3281.0,13.8779
3282.0,12.1266
3283.0,11.4374
3284.0,10.4963
3285.0,9.1441
3286.0,8.0708
3287.0,7.2043
3288.0,6.6446
3289.0,7.343
3290.0,7.591
3291.0,7.1047
3292.0,9.1193
3293.0,9.709
3294.0,11.2347
3295.0,11.4898
3296.0,12.9397
3297.0,14.9404
3298.0,16.7151
3299.0,18.6918
3300.0,19.6076
3301.0,20.4236
3302.0,21.1061
3303.0,22.7691
3304.0,22.3886
3305.0,23.6423
3306.0,22.8048
3307.0,23.1962
3308.0,22.1998
3309.0,20.9912
3310.0,19.7375
3311.0,18.5294
3312.0,17.4252
3313.0,15.7913
3314.0,14.002
3315.0,12.6799
3316.0,11.3656
3317.0,9.2032
3318.0,9.1373
3319.0,7.6799
3320.0,6.9787
3321.0,6.4065
3322.0,6.2915
3323.0,6.6833
3324.0,7.4393
3325.0,9.2647
3326.0,9.269
3327.0,10.746
3328.0,12.1869
3329.0,13.5384
3330.0,14.969
3331.0,16.0359
3332.0,18.5537
3333.0,20.048
3334.0,19.8476
3335.0,21.107
3336.0,22.1651
3337.0,22.3887
3338.0,23.1933
3339.0,22.6273
3340.0,23.426
3341.0,22.4044
3342.0,21.131
3343.0,20.3561
3344.0,19.1082
3345.0,17.0283
3346.0,15.434
3347.0,14.2708
3348.0,13.0908
3349.0,11.3898
3350.0,9.4239
3351.0,8.6329
3352.0,8.0422
3353.0,7.4097
3354.0,7.8704
3355.0,6.4547
3356.0,7.4277
3357.0,8.3186
3358.0,9.392
3359.0,9.3176
3360.0,10.8714
3361.0,12.2546
3362.0,13.5642
3363.0,14.9605
3364.0,16.6884
3365.0,16.9604
3366.0,19.598
3367.0,20.5711
3368.0,21.4276
3369.0,23.0958
3370.0,22.5045
3371.0,22.8297
3372.0,23.7152
3373.0,22.2272
3374.0,21.7082
3375.0,20.9872
3376.0,20.2816
3377.0,18.7489
3378.0,16.7368
3379.0,15.5476
3380.0,13.9966
3381.0,12.7153
3382.0,11.5045
3383.0,10.222
3384.0,8.2436
3385.0,8.4974
3386.0,7.541
3387.0,7.6352
3388.0,7.1867
3389.0,7.666
3390.0,7.9096
3391.0,9.0219
3392.0,9.6883
3393.0,10.6357
3394.0,12.9357
3395.0,13.8416
3396.0,15.2295
3397.0,16.0035
3398.0,17.458
3399.0,19.4422
3400.0,20.5788
3401.0,21.271
3402.0,22.3334
3403.0,23.4099
3404.0,23.2691
3405.0,22.4622
3406.0,22.5154
3407.0,21.6062
3408.0,20.8909
3409.0,19.7798
3410.0,18.4748
3411.0,16.7518
3412.0,15.7094
3413.0,14.0153
3414.0,11.5744
3415.0,12.1554
3416.0,10.4902
3417.0,8.8035
3418.0,8.0793
3419.0,6.9713
3420.0,7.7597
3421.0,7.768
3422.0,7.2882
3423.0,8.1324
3424.0,8.5535
3425.0,8.9447
3426.0,10.5101
3427.0,12.0795
3428.0,13.3042
3429.0,14.9125
3430.0,16.4775
3431.0,17.9409
3432.0,19.346
3433.0,20.0964
3434.0,21.2298
3435.0,21.7632
3436.0,23.1656
3437.0,22.1487
3438.0,23.38
3439.0,23.1145
3440.0,21.8073
3441.0,20.0047
3442.0,19.8007
3443.0,18.6401
3444.0,16.8496
3445.0,15.5544
3446.0,14.8516
3447.0,13.0121
3448.0,10.9644
3449.0,9.4157
3450.0,8.8232
3451.0,7.9864
3452.0,7.6385
3453.0,6.8673
3454.0,7.2137
3455.0,7.9996
3456.0,8.0491
3457.0,8.4642
3458.0,9.4061
3459.0,10.5322
3460.0,12.499
3461.0,13.2351
3462.0,15.0181
3463.0,16.5345
3464.0,17.7726
3465.0,18.7761
3466.0,20.6498
3467.0,21.4922
3468.0,22.4772
3469.0,22.5611
3470.0,23.4793
3471.0,22.5679
3472.0,23.2448
3473.0,21.2291
3474.0,21.2199
3475.0,20.1354
3476.0,18.3476
3477.0,17.4236
3478.0,16.2723
3479.0,13.3528
3480.0,12.9472
3481.0,10.3369
3482.0,9.6685
3483.0,9.6057
3484.0,7.8391
3485.0,6.9704
3486.0,7.0023
3487.0,7.8362
3488.0,6.4928
3489.0,7.3024
3490.0,9.0824
3491.0,10.2224
3492.0,10.6335
3493.0,11.5311
3494.0,14.3243
3495.0,15.6378
3496.0,16.7856
3497.0,17.6483
3498.0,19.3055
3499.0,20.4565
3500.0,21.6489
3501.0,22.8575
3502.0,23.1263
3503.0,22.56
3504.0,23.4692
3505.0,22.6853
3506.0,22.203
3507.0,21.6326
3508.0,19.5006
3509.0,18.6515
3510.0,17.0413
3511.0,15.1333
3512.0,14.3782
3513.0,13.7508
3514.0,10.5982
3515.0,10.0418
3516.0,9.2102
3517.0,8.121
3518.0,7.3947
3519.0,6.5617
3520.0,7.1022
3521.0,6.9228
3522.0,6.847
3523.0,8.9612
3524.0,9.8627
3525.0,10.6955
3526.0,12.1183
3527.0,13.9157
3528.0,15.0897
3529.0,16.8756
3530.0,17.8543
3531.0,19.8499
3532.0,20.6489
3533.0,21.5942
3534.0,21.769
3535.0,22.8893
3536.0,22.6582
3537.0,22.6633
3538.0,22.2339
3539.0,21.5017
3540.0,21.8959
3541.0,20.4778
3542.0,19.434
3543.0,16.7647
3544.0,15.7889
3545.0,13.7221
3546.0,12.4679
3547.0,10.9669
3548.0,10.5506
3549.0,8.7955
3550.0,0.4274
3551.0,0.2416
3552.0,0.9215
3553.0,-0.5918
3554.0,0.5037
3555.0,0.4586
3556.0,-0.3894
3557.0,0.4029
3558.0,0.1345
3559.0,-0.091
3560.0,-0.3296
3561.0,-0.2876
3562.0,0.8199
3563.0,0.0003
3564.0,0.3129
3565.0,-0.3164
3566.0,-0.3119
3567.0,0.4328
3568.0,-0.5398
3569.0,-0.1661
3570.0,0.0136
3571.0,0.0445
3572.0,-0.0716
3573.0,0.1583
3574.0,0.2771
3575.0,0.2939
3576.0,-0.3943
3577.0,-0.1137
3578.0,0.4779
3579.0,0.3579
3580.0,-0.5491
3581.0,0.1406
3582.0,-0.7913
3583.0,0.0188
3584.0,0.7591
3585.0,-0.3792
3586.0,-0.3337
3587.0,0.3056
3588.0,-0.6171
3589.0,-0.2531
3590.0,0.2386
3591.0,-0.2537
3592.0,-0.0944
3593.0,0.2977
3594.0,0.1686
3595.0,0.1067
3596.0,-0.1356
3597.0,0.148
3598.0,-0.0495
3599.0,0.1831
